datetime,month,day,hour,minute,day_of_week,dry_bulb,rh,inlet_temp,heating_system,heating_ambient,heating_outlet,cooling_system,cooling_ambient,cooling_outlet
1/1/2017 0:00,1,1,0,0,0,-3.0,92.0,15,0.0,0.0,15.003132820201017,0.0,0.0,15.003203244497879
1/1/2017 1:00,1,1,1,0,1,-3.0,77.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003763244497877
1/1/2017 2:00,1,1,2,0,2,-4.0,77.0,15,0.0,0.0,15.003664820201013,0.0,0.0,15.003815244497877
1/1/2017 3:00,1,1,3,0,3,-2.0,78.0,15,0.0,0.0,15.003664820201013,0.0,0.0,15.003815244497877
1/1/2017 4:00,1,1,4,0,4,-2.0,85.0,15,0.0,0.0,15.003648611328881,0.0,0.0,15.003970088140361
1/1/2017 5:00,1,1,5,0,5,-1.0,92.0,15,0.0,0.0,15.004336608938859,0.0,0.0,15.003943896605335
1/1/2017 6:00,1,1,6,0,6,-1.0,100.0,15,0.0,0.0,15.006166807968544,0.0,0.0,15.003912692860451
1/1/2017 7:00,1,1,7,0,0,-1.0,100.0,15,11748760.0,26634094.0,12.38501624615384,0.0,0.0,12.834163777777771
1/1/2017 8:00,1,1,8,0,1,0.0,92.0,15,6850035.2,17554728.0,14.40755841758242,0.0,0.0,14.43512133821734
1/1/2017 9:00,1,1,9,0,2,2.0,80.0,15,4032932.8,9865779.2,14.847805167582418,0.0,0.0,14.805334738217342
1/1/2017 10:00,1,1,10,0,3,2.0,80.0,15,0.0,0.0,14.975879195125785,0.0,0.0,15.000653682692036
1/1/2017 11:00,1,1,11,0,4,1.0,79.0,15,0.0,0.0,14.976644584249089,0.0,0.0,15.00051314541865
1/1/2017 12:00,1,1,12,0,5,3.0,63.0,15,8034166.6,20715488.0,14.958081417582418,0.0,0.0,14.982226206349205
1/1/2017 13:00,1,1,13,0,6,2.0,62.0,15,2148547.06,5054413.2,14.853825495504498,0.0,0.0,14.98234315180375
1/1/2017 14:00,1,1,14,0,0,1.0,67.0,15,1119222.2,2650276.2,14.821392945360195,0.0,0.0,14.700266338217336
1/1/2017 15:00,1,1,15,0,1,1.0,67.0,15,658538.86,1731147.0,14.79653916758242,0.0,0.0,14.700828338217338
1/1/2017 16:00,1,1,16,0,2,0.0,72.0,15,1139492.28,2123048.4,14.853195167582419,0.0,0.0,14.81063073821734
1/1/2017 17:00,1,1,17,0,3,-1.0,78.0,15,0.0,0.0,14.975879195125785,0.0,0.0,15.000653682692036
1/1/2017 18:00,1,1,18,0,4,-2.0,71.0,15,0.0,0.0,14.974266417582418,0.0,0.0,14.999484653110953
1/1/2017 19:00,1,1,19,0,5,-4.0,71.0,15,8449492.6,22350700.0,14.700245123464775,0.0,0.0,14.719130873015873
1/1/2017 20:00,1,1,20,0,6,-5.0,84.0,15,0.0,0.0,15.003825149717152,0.0,0.0,15.00374714622468
1/1/2017 21:00,1,1,21,0,0,-6.0,100.0,15,0.0,0.0,15.003773455548794,0.0,0.0,15.003677811381383
1/1/2017 22:00,1,1,22,0,1,-7.0,84.0,15,9880.66,0.0,15.004036851275561,0.0,0.0,14.928875022232141
1/1/2017 23:00,1,1,23,0,2,-7.0,84.0,15,9880.66,0.0,15.004036851275561,0.0,0.0,14.933239022232142
1/2/2017 0:00,1,2,0,0,3,-9.0,84.0,15,0.0,0.0,15.003762070201015,0.0,0.0,15.003815244497877
1/2/2017 1:00,1,2,1,0,4,-10.0,91.0,15,0.0,0.0,15.031395806020459,0.0,0.0,14.961934184126978
1/2/2017 2:00,1,2,2,0,5,-10.0,91.0,15,0.0,0.0,14.866463139353794,0.0,0.0,14.79838898412698
1/2/2017 3:00,1,2,3,0,6,-11.0,91.0,15,0.0,0.0,15.007025002666255,0.0,0.0,15.009486602640555
1/2/2017 4:00,1,2,4,0,0,-12.0,91.0,15,0.0,0.0,15.003230070201017,0.0,0.0,15.003203244497879
1/2/2017 5:00,1,2,5,0,1,-15.0,83.0,15,0.0,0.0,15.003710070201015,0.0,0.0,15.003763244497877
1/2/2017 6:00,1,2,6,0,2,-14.0,83.0,15,0.0,0.0,15.003762070201015,0.0,0.0,15.003815244497877
1/2/2017 7:00,1,2,7,0,3,-13.0,83.0,15,0.0,0.0,15.001533239173405,0.0,0.0,15.001845590675233
1/2/2017 8:00,1,2,8,0,4,-11.0,84.0,15,81768.76,110039.0,14.392924417582417,0.0,0.0,14.560370253110953
1/2/2017 9:00,1,2,9,0,5,-7.0,64.0,15,14649232.0,49782100.0,14.957439417582417,0.0,0.0,14.982154206349207
1/2/2017 10:00,1,2,10,0,6,-6.0,59.0,15,5764472.8,15331708.0,14.864218795504495,0.0,0.0,14.994811151803749
1/2/2017 11:00,1,2,11,0,0,-6.0,59.0,15,3055333.6,4362445.2,14.812110945360194,0.0,3108.82,14.695042338217336
1/2/2017 12:00,1,2,12,0,1,-5.0,54.0,15,1652459.8,3909507.0,14.839845167582421,0.0,0.0,14.695604338217338
1/2/2017 13:00,1,2,13,0,2,-5.0,54.0,15,1540222.2,3185004.2,14.90568116758242,0.0,0.0,14.81047673821734
1/2/2017 14:00,1,2,14,0,3,-6.0,77.0,15,0.0,0.0,14.975879195125785,0.0,0.0,15.000653682692036
1/2/2017 15:00,1,2,15,0,4,-7.0,92.0,15,141738.72,1093688.4,14.243881417582418,0.0,0.0,14.432640519777621
1/2/2017 16:00,1,2,16,0,5,-8.0,92.0,15,5923621.0,14753214.0,14.587006417582423,0.0,0.0,14.473049777777776
1/2/2017 17:00,1,2,17,0,6,-8.0,92.0,15,5547939.2,13841586.0,14.482554495504498,0.0,0.0,14.469546723232321
1/2/2017 18:00,1,2,18,0,0,-9.0,84.0,15,4433165.2,11947056.0,14.436580195360195,0.0,0.0,14.466073338217337
1/2/2017 19:00,1,2,19,0,1,-11.0,84.0,15,5894490.0,15579992.0,14.389629523464773,0.0,0.0,14.466687338217339
1/2/2017 20:00,1,2,20,0,2,-11.0,91.0,15,0.0,0.0,15.004033455548795,0.0,0.0,15.004076075222809
1/2/2017 21:00,1,2,21,0,3,-11.0,91.0,15,19761.32,182083.0,15.008237722058823,0.0,0.0,15.003872284779563
1/2/2017 22:00,1,2,22,0,4,-12.0,83.0,15,190408.76,387687.2,14.355839110676188,0.0,0.0,14.439347805158832
1/2/2017 23:00,1,2,23,0,5,-12.0,83.0,15,146143.38,352276.2,14.923476721145724,0.0,0.0,14.84805929534749
1/3/2017 0:00,1,3,0,0,6,-13.0,83.0,15,0.0,0.0,15.003845502666254,0.0,0.0,15.003893354089831
1/3/2017 1:00,1,3,1,0,0,-13.2,79.0,15,0.0,0.0,15.003230070201017,0.0,0.0,15.003203244497879
1/3/2017 2:00,1,3,2,0,1,-13.6,77.0,15,0.0,0.0,15.003710070201015,0.0,0.0,15.003763244497877
1/3/2017 3:00,1,3,3,0,2,-14.0,76.0,15,0.0,0.0,15.003710070201015,0.0,0.0,15.003815244497877
1/3/2017 4:00,1,3,4,0,3,-14.0,76.0,15,0.0,0.0,15.003710070201015,0.0,0.0,15.003815244497877
1/3/2017 5:00,1,3,5,0,4,-14.0,76.0,15,0.0,0.0,14.531777760565918,0.0,0.0,14.196357335576256
1/3/2017 6:00,1,3,6,0,5,-14.0,76.0,15,0.0,0.0,14.448960760565916,0.0,0.0,13.950850135576257
1/3/2017 7:00,1,3,7,0,6,-17.0,83.0,15,12775380.0,30646936.0,13.945763574003774,0.0,0.0,14.277147069094301
1/3/2017 8:00,1,3,8,0,0,-13.0,69.0,15,11355578.0,32111188.0,14.437760195360195,0.0,0.0,14.446457338217334
1/3/2017 9:00,1,3,9,0,1,-11.0,70.0,15,7929624.6,20620530.0,14.78703916758242,0.0,0.0,14.69553233821734
1/3/2017 10:00,1,3,10,0,2,-9.0,53.0,15,2646904.4,3226246.8,14.90568116758242,0.0,0.0,14.80525273821734
1/3/2017 11:00,1,3,11,0,3,-8.0,49.0,15,0.0,0.0,14.975673195125786,0.0,0.0,15.000499682692036
1/3/2017 12:00,1,3,12,0,4,-7.0,41.0,15,99216.18,501320.4,14.844140363528366,0.0,0.0,14.807718685088517
1/3/2017 13:00,1,3,13,0,5,-7.1,43.0,15,9445534.2,25213328.0,14.916717996861701,0.0,0.0,14.943550638326768
1/3/2017 14:00,1,3,14,0,6,-7.8,48.0,15,5656023.8,14552390.0,14.871060128837831,0.0,0.0,14.994429151803747
1/3/2017 15:00,1,3,15,0,0,-9.0,58.0,15,2362299.42,4546248.8,14.821392945360195,0.0,3108.82,14.700266338217336
1/3/2017 16:00,1,3,16,0,1,-9.0,58.0,15,1841474.08,4264184.6,14.79653916758242,0.0,0.0,14.700828338217338
1/3/2017 17:00,1,3,17,0,2,-9.0,58.0,15,1775576.96,3281971.4,14.85309316758242,0.0,0.0,14.81047673821734
1/3/2017 18:00,1,3,18,0,3,-9.0,58.0,15,0.0,0.0,14.975725195125785,0.0,0.0,15.000499682692036
1/3/2017 19:00,1,3,19,0,4,-9.0,53.0,15,99216.18,501320.4,14.902947123464772,0.0,0.0,14.858664253110954
1/3/2017 20:00,1,3,20,0,5,-8.0,58.0,15,219034.84,34950.6,15.003944721145722,0.0,0.0,14.685259646224681
1/3/2017 21:00,1,3,21,0,6,-9.0,70.0,15,219034.84,0.0,15.005540721145724,0.0,0.0,14.843807295347487
1/3/2017 22:00,1,3,22,0,0,-9.0,70.0,15,219034.84,0.0,15.00541885127556,0.0,0.0,14.844766619406894
1/3/2017 23:00,1,3,23,0,1,-9.0,70.0,15,219034.84,0.0,15.005678851275562,0.0,0.0,14.767240619406897
1/4/2017 0:00,1,4,0,0,2,-8.0,64.0,15,0.0,0.0,15.003710070201015,0.0,0.0,15.003815244497877
1/4/2017 1:00,1,4,1,0,3,-10.0,70.0,15,0.0,0.0,15.003710070201015,0.0,0.0,15.003815244497877
1/4/2017 2:00,1,4,2,0,4,-9.0,70.0,15,0.0,0.0,14.449655760565918,0.0,0.0,14.120079335576253
1/4/2017 3:00,1,4,3,0,5,-10.0,76.0,15,0.0,0.0,14.368327760565917,0.0,0.0,13.953979135576253
1/4/2017 4:00,1,4,4,0,6,-8.0,70.0,15,0.0,0.0,15.00378295721171,0.0,0.0,15.00389175408983
1/4/2017 5:00,1,4,5,0,0,-9.6,70.0,15,0.0,0.0,15.003178070201015,0.0,0.0,15.003203244497879
1/4/2017 6:00,1,4,6,0,1,-11.0,70.0,15,0.0,0.0,15.003658070201013,0.0,0.0,15.003763244497877
1/4/2017 7:00,1,4,7,0,2,-8.0,64.0,15,15825374.0,30815926.0,13.943920058852258,0.0,0.0,14.182535629533863
1/4/2017 8:00,1,4,8,0,3,-4.0,45.0,15,0.0,0.0,14.913735195125787,0.0,0.0,15.000427682692038
1/4/2017 9:00,1,4,9,0,4,-1.0,32.0,15,0.0,0.0,14.832504363528367,0.0,1623.226,14.893806149270711
1/4/2017 10:00,1,4,10,0,5,0.0,32.0,15,7930402.8,20440994.0,14.42407836352837,0.0,0.0,14.508008469426255
1/4/2017 11:00,1,4,11,0,6,1.0,33.0,15,3715451.8,9192222.6,14.31972672716473,0.0,0.0,14.508125700595086
1/4/2017 12:00,1,4,12,0,0,2.0,34.0,15,1670337.96,3759977.0,14.6933646953602,48391.44000000001,49414.54800000001,14.62169799628186
1/4/2017 13:00,1,4,13,0,1,3.0,29.0,15,2289873.6,5504299.0,14.696813552013799,0.0,4772.448,14.653301694151532
1/4/2017 14:00,1,4,14,0,2,4.0,32.0,15,877117.98,1765742.6,14.757436196861702,0.0,0.0,14.774628251294391
1/4/2017 15:00,1,4,15,0,3,2.0,40.0,15,0.0,0.0,14.916883141071734,0.0,0.0,14.975074114669601
1/4/2017 16:00,1,4,16,0,4,1.0,43.0,15,0.0,0.0,14.915710363528365,0.0,0.0,14.94893477739621
1/4/2017 17:00,1,4,17,0,5,1.0,43.0,15,4172257.6,10106300.4,14.9168324968617,0.0,0.0,14.943168638326767
1/4/2017 18:00,1,4,18,0,6,1.0,43.0,15,2049035.2,4912695.2,14.81273057478378,0.0,0.0,14.94328558378131
1/4/2017 19:00,1,4,19,0,0,-1.0,55.0,15,1663487.24,5051550.2,14.479647301242549,0.0,6217.64,14.470667338217334
1/4/2017 20:00,1,4,20,0,1,-1.0,60.0,15,0.0,0.0,15.004092123928176,0.0,0.0,15.003895014494308
1/4/2017 21:00,1,4,21,0,2,2.0,37.0,15,0.0,0.0,15.004092123928176,0.0,0.0,15.003843014494308
1/4/2017 22:00,1,4,22,0,3,2.0,44.0,15,0.0,0.0,15.003975014540924,0.0,0.0,15.003659197471936
1/4/2017 23:00,1,4,23,0,4,2.0,44.0,15,0.0,0.0,14.922580724858383,0.0,0.0,14.92904305603602
1/5/2017 0:00,1,5,0,0,5,3.0,41.0,15,0.0,0.0,15.0038525225789,0.0,0.0,15.003713779565592
1/5/2017 1:00,1,5,1,0,6,3.0,41.0,15,0.0,0.0,15.003638923986605,0.0,0.0,15.003825371172743
1/5/2017 2:00,1,5,2,0,0,4.0,39.0,15,0.0,0.0,15.003080820201017,70386.23400000001,0.0,15.003203244497879
1/5/2017 3:00,1,5,3,0,1,5.0,39.0,15,0.0,0.0,15.003560820201011,2932.04,0.0,15.003763244497877
1/5/2017 4:00,1,5,4,0,2,4.0,42.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/5/2017 5:00,1,5,5,0,3,2.0,44.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/5/2017 6:00,1,5,6,0,4,2.0,44.0,15,0.0,12035.82,15.005435622578897,0.0,0.0,15.003713779565592
1/5/2017 7:00,1,5,7,0,5,3.0,41.0,15,15553626.0,33147460.0,14.301120843700746,0.0,11779.06,14.398140321660101
1/5/2017 8:00,1,5,8,0,6,4.0,42.0,15,10032435.2,21960100.0,14.789012074783779,0.0,0.0,14.90769633378131
1/5/2017 9:00,1,5,9,0,0,5.9,36.0,15,1997614.8,5894028.8,14.754000195360202,48391.44000000001,0.0,14.69730274628186
1/5/2017 10:00,1,5,10,0,1,7.0,34.0,15,1137000.74,3654577.2,14.679316363528372,9586.26,0.0,14.701628746281859
1/5/2017 11:00,1,5,11,0,2,7.0,34.0,15,286431.896,500808.1079999999,14.67902836352837,9586.26,0.0,14.6960045201949
1/5/2017 12:00,1,5,12,0,3,7.0,34.0,15,0.0,0.0,14.916723141071737,0.0,0.0,14.975344114669602
1/5/2017 13:00,1,5,13,0,4,8.0,34.0,15,0.0,0.0,14.916628649242652,0.0,0.0,14.949200144062877
1/5/2017 14:00,1,5,14,0,5,8.0,32.0,15,3017281.6,6952178.4,14.40539036352837,0.0,0.0,14.507821719426255
1/5/2017 15:00,1,5,15,0,6,7.0,34.0,15,247479.8,5891.84,14.42393551764092,0.0,0.0,14.455385155209884
1/5/2017 16:00,1,5,16,0,0,6.0,33.0,15,161679.66,409588.0,14.743992195360201,48391.44000000001,0.0,14.748930612154874
1/5/2017 17:00,1,5,17,0,1,4.0,38.0,15,275556.92,564728.64,14.775757696861703,0.0,4772.448,14.62717259628186
1/5/2017 18:00,1,5,18,0,2,3.0,41.0,15,1789716.34,4221748.6,14.550808363528368,0.0,0.0,14.614632170194902
1/5/2017 19:00,1,5,19,0,3,2.0,44.0,15,0.0,0.0,14.81928590100814,0.0,0.0,14.821077682692039
1/5/2017 20:00,1,5,20,0,4,4.0,42.0,15,30474.52,26152.12,14.922582020312927,0.0,0.0,14.761395796776762
1/5/2017 21:00,1,5,21,0,5,-1.0,55.0,15,0.0,0.0,15.00395118792532,0.0,0.0,15.003704791727328
1/5/2017 22:00,1,5,22,0,6,1.0,43.0,15,0.0,0.0,15.003949892470775,0.0,0.0,15.003704791727328
1/5/2017 23:00,1,5,23,0,0,1.0,51.0,15,0.0,0.0,15.003830828473628,0.0,0.0,15.003688273753566
1/6/2017 0:00,1,6,0,0,1,2.0,44.0,15,0.0,0.0,15.003560820201011,928.538,0.0,15.003763244497877
1/6/2017 1:00,1,6,1,0,2,3.0,41.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/6/2017 2:00,1,6,2,0,3,6.0,36.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/6/2017 3:00,1,6,3,0,4,4.0,38.0,15,0.0,0.0,15.0038525225789,0.0,0.0,15.003713779565592
1/6/2017 4:00,1,6,4,0,5,-1.0,60.0,15,0.0,0.0,14.922673937777434,0.0,0.0,15.002942032312847
1/6/2017 5:00,1,6,5,0,6,4.0,38.0,15,0.0,0.0,15.003644023986606,0.0,0.0,15.003825371172743
1/6/2017 6:00,1,6,6,0,0,3.0,41.0,15,0.0,0.0,15.003080820201017,0.0,0.0,15.003203244497879
1/6/2017 7:00,1,6,7,0,1,1.0,47.0,15,7166991.8,16548936.0,13.96208605885226,0.0,198708.9,14.169029229533862
1/6/2017 8:00,1,6,8,0,2,6.0,39.0,15,2003156.2,8198367.2,14.430072363528371,0.0,0.0,14.5156565201949
1/6/2017 9:00,1,6,9,0,3,9.0,32.0,15,1320107.0,1548786.6,14.834135141071735,154831.2,245804.0,14.912239178851797
1/6/2017 10:00,1,6,10,0,4,10.0,28.0,15,1103177.6,0.0,14.51533333772808,0.0,0.0,14.842181818019508
1/6/2017 11:00,1,6,11,0,5,11.0,24.0,15,5156114.8,13630582.0,14.248189189254331,291134.76,399758.12,14.352406729652138
1/6/2017 12:00,1,6,12,0,6,12.0,24.0,15,323968.2,65475.0,14.223867122587663,253191.06,310116.96,14.320241415366425
1/6/2017 13:00,1,6,13,0,0,12.0,24.0,15,936030.6979999993,89355.59799999998,14.367544101833197,386761.52,610224.08,14.373772644969284
1/6/2017 14:00,1,6,14,0,1,12.0,24.0,15,491667.092,147685.96,14.655340642284639,394406.68,617871.04,14.669030015366427
1/6/2017 15:00,1,6,15,0,2,11.0,26.0,15,448246.032,103260.344,14.819602005044098,10079.0,57272.16,14.85912321023822
1/6/2017 16:00,1,6,16,0,3,4.0,59.0,15,0.0,0.0,14.975725195125785,0.0,0.0,15.000499682692036
1/6/2017 17:00,1,6,17,0,4,1.0,79.0,15,19626.98,47493.32,14.812904584249086,0.0,0.0,14.918407145418648
1/6/2017 18:00,1,6,18,0,5,-1.0,85.0,15,6845009.2,17876044.0,14.587038417582422,0.0,0.0,14.473049777777776
1/6/2017 19:00,1,6,19,0,6,-3.0,92.0,15,3010684.6,7770360.2,14.328574837750487,0.0,0.0,14.366307777777777
1/6/2017 20:00,1,6,20,0,0,-3.0,92.0,15,0.0,0.0,15.003774641003337,0.0,0.0,15.003630144714716
1/6/2017 21:00,1,6,21,0,1,-3.0,92.0,15,0.0,0.0,15.00403464100334,0.0,0.0,15.003734144714718
1/6/2017 22:00,1,6,22,0,2,-4.0,100.0,15,0.0,0.0,15.004033455548795,0.0,0.0,15.003833811381385
1/6/2017 23:00,1,6,23,0,3,-4.0,84.0,15,0.0,0.0,15.016998605120637,0.0,0.0,14.92924422339786
1/7/2017 0:00,1,7,0,0,4,-4.0,84.0,15,264099.9,0.0,13.485700406020463,0.0,0.0,13.638355230020698
1/7/2017 1:00,1,7,1,0,5,-5.0,84.0,15,296563.9,1187103.02,13.238592406020462,0.0,0.0,13.392668934782606
1/7/2017 2:00,1,7,2,0,6,-4.0,84.0,15,0.0,0.0,15.003748802666255,0.0,0.0,15.003893354089831
1/7/2017 3:00,1,7,3,0,0,-1.0,66.0,15,0.0,0.0,15.003080820201017,0.0,0.0,15.003203244497879
1/7/2017 4:00,1,7,4,0,1,-1.0,66.0,15,0.0,0.0,15.003560820201011,0.0,0.0,15.003763244497877
1/7/2017 5:00,1,7,5,0,2,1.0,51.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/7/2017 6:00,1,7,6,0,3,3.0,45.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/7/2017 7:00,1,7,7,0,4,1.0,47.0,15,0.0,0.0,15.002946461630039,0.0,196564.36,14.922952786735177
1/7/2017 8:00,1,7,8,0,5,2.0,52.0,15,14894064.0,47630228.0,14.927046717582419,0.0,0.0,14.994622206349204
1/7/2017 9:00,1,7,9,0,6,7.0,40.0,15,247479.8,65475.0,14.89272686525997,3510.24,1623.226,14.91370233378131
1/7/2017 10:00,1,7,10,0,0,10.0,30.0,15,2369466.2,3654577.2,14.579631281257637,2059.7,0.0,14.601622917710433
1/7/2017 11:00,1,7,11,0,1,12.0,20.0,15,872073.5699999996,56025.349999999984,14.504769005921,379816.94,680209.9,14.574890015366424
1/7/2017 12:00,1,7,12,0,2,13.0,17.0,15,841862.0699999996,28928.129999999994,14.769890455920999,78652.44,444556.4,14.666104872509282
1/7/2017 13:00,1,7,13,0,3,13.0,17.0,15,820159.4,0.0,14.891349669828003,0.0,0.0,15.002472359841125
1/7/2017 14:00,1,7,14,0,4,13.0,17.0,15,489694.12,0.0,14.89125517799892,0.0,0.0,15.0024163892344
1/7/2017 15:00,1,7,15,0,5,7.0,56.0,15,2086165.2,4897971.6,14.922496717582419,0.0,0.0,15.000454206349204
1/7/2017 16:00,1,7,16,0,6,4.0,64.0,15,1573673.9,3224257.0,14.853825495504498,0.0,0.0,14.98234315180375
1/7/2017 17:00,1,7,17,0,0,2.0,62.0,15,458858.56,928262.08,14.821392945360195,0.0,0.0,14.705676338217337
1/7/2017 18:00,1,7,18,0,1,-1.0,71.0,15,1841345.0,2431310.68,14.38741441758242,0.0,0.0,14.471229338217338
1/7/2017 19:00,1,7,19,0,2,-2.0,71.0,15,2059336.2,4240477.4,14.500795123464773,0.0,0.0,14.58108373821734
1/7/2017 20:00,1,7,20,0,3,-1.0,66.0,15,0.0,0.0,15.00397630999547,0.0,0.0,14.922327197471935
1/7/2017 21:00,1,7,21,0,4,-1.0,66.0,15,35474.0,6144.86,15.003902020312928,0.0,0.0,14.923601796776762
1/7/2017 22:00,1,7,22,0,5,-1.0,66.0,15,0.0,0.0,15.003949892470775,0.0,0.0,15.003652791727326
1/7/2017 23:00,1,7,23,0,6,-2.0,65.0,15,0.0,0.0,15.003949892470775,0.0,0.0,15.003654050986587
1/8/2017 0:00,1,8,0,0,0,-1.0,66.0,15,0.0,0.0,15.003080820201017,0.0,0.0,15.003203244497879
1/8/2017 1:00,1,8,1,0,1,-2.0,65.0,15,0.0,0.0,15.003560820201011,0.0,0.0,15.003763244497877
1/8/2017 2:00,1,8,2,0,2,-1.0,60.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/8/2017 3:00,1,8,3,0,3,-1.0,66.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/8/2017 4:00,1,8,4,0,4,-2.0,71.0,15,0.0,0.0,15.00417936634886,0.0,0.0,15.006158032312847
1/8/2017 5:00,1,8,5,0,5,-2.0,78.0,15,0.0,0.0,14.925505749790418,0.0,0.0,14.928367638323508
1/8/2017 6:00,1,8,6,0,6,-2.0,78.0,15,2301.98,96909.46,14.204274007428165,0.0,0.0,14.210094729564357
1/8/2017 7:00,1,8,7,0,0,-2.0,71.0,15,11398920.0,20508874.0,13.87456405885226,0.0,0.0,14.137621229533858
1/8/2017 8:00,1,8,8,0,1,-3.0,84.0,15,8382050.2,23011528.0,14.40755841758242,0.0,0.0,14.437231338217337
1/8/2017 9:00,1,8,9,0,2,-2.0,85.0,15,5681137.8,14472844.0,14.780017167582422,0.0,0.0,14.74326833821734
1/8/2017 10:00,1,8,10,0,3,-2.0,85.0,15,0.0,0.0,14.975879195125785,0.0,0.0,15.000727682692036
1/8/2017 11:00,1,8,11,0,4,-2.0,78.0,15,71897.4,0.0,14.820405917582418,0.0,0.0,14.997998653110953
1/8/2017 12:00,1,8,12,0,5,-1.0,78.0,15,8453418.8,21928684.0,14.70017641758242,0.0,0.0,14.772756873015872
1/8/2017 13:00,1,8,13,0,6,1.0,56.0,15,3826874.36,9634555.2,14.864250795504496,0.0,0.0,14.994811151803749
1/8/2017 14:00,1,8,14,0,0,1.0,56.0,15,1086101.2,2595603.2,14.874032945360195,0.0,0.0,14.700266338217336
1/8/2017 15:00,1,8,15,0,1,0.0,60.0,15,1210019.32,3394713.4,14.79653916758242,0.0,0.0,14.700828338217338
1/8/2017 16:00,1,8,16,0,2,-3.0,77.0,15,1644722.38,2198523.56,14.847971167582418,0.0,0.0,14.81063073821734
1/8/2017 17:00,1,8,17,0,3,-5.0,92.0,15,0.0,0.0,14.975879195125785,0.0,0.0,15.000727682692036
1/8/2017 18:00,1,8,18,0,4,-6.0,100.0,15,141738.72,1082856.72,12.639788846153847,0.0,0.0,13.022174959338063
1/8/2017 19:00,1,8,19,0,5,-6.0,92.0,15,7738779.2,19771948.0,14.587075123464777,0.0,0.0,14.473101777777776
1/8/2017 20:00,1,8,20,0,6,-6.0,84.0,15,57125.1,0.0,15.003817721145722,0.0,0.0,15.00615714622468
1/8/2017 21:00,1,8,21,0,0,-4.0,77.0,15,0.0,0.0,15.003778712386673,0.0,0.0,15.00368282930912
1/8/2017 22:00,1,8,22,0,1,-5.0,77.0,15,0.0,0.0,15.004038712386674,0.0,0.0,15.003838829309123
1/8/2017 23:00,1,8,23,0,2,-4.0,65.0,15,0.0,0.0,15.004090712386674,0.0,0.0,15.003890829309123
1/9/2017 0:00,1,9,0,0,3,-6.0,77.0,15,0.0,0.0,15.003664820201013,0.0,0.0,15.003815244497877
1/9/2017 1:00,1,9,1,0,4,-3.0,46.0,15,0.0,0.0,14.927371622578903,0.0,0.0,14.846636196881612
1/9/2017 2:00,1,9,2,0,5,-2.0,42.0,15,0.0,0.0,14.924006266348862,0.0,0.0,14.920104032312848
1/9/2017 3:00,1,9,3,0,6,-2.0,38.0,15,0.0,0.0,15.003638923986605,0.0,0.0,15.003825371172743
1/9/2017 4:00,1,9,4,0,0,-2.0,42.0,15,0.0,0.0,15.003080820201017,0.0,0.0,15.003203244497879
1/9/2017 5:00,1,9,5,0,1,-4.0,50.0,15,0.0,0.0,15.003560820201011,0.0,0.0,15.003763244497877
1/9/2017 6:00,1,9,6,0,2,-6.0,54.0,15,0.0,0.0,15.003612820201013,0.0,0.0,15.003815244497877
1/9/2017 7:00,1,9,7,0,3,-3.0,50.0,15,0.0,0.0,15.001481239173405,0.0,196603.38,15.002070124008567
1/9/2017 8:00,1,9,8,0,4,1.0,47.0,15,0.0,0.0,14.976972417582417,0.0,0.0,14.921310345418648
1/9/2017 9:00,1,9,9,0,5,4.0,32.0,15,13752946.0,38044358.0,14.33825436352837,0.0,1623.226,14.398121702508963
1/9/2017 10:00,1,9,10,0,6,6.0,25.0,15,495965.4,109348.8,14.298286283049427,0.0,0.0,14.48171634543635
1/9/2017 11:00,1,9,11,0,0,8.0,22.0,15,303997.696,234643.688,14.48723771546956,48391.44000000001,0.0,14.594232644969283
1/9/2017 12:00,1,9,12,0,1,8.0,22.0,15,34161.776000000005,56398.187999999995,14.823131455921,0.0,0.0,14.80815487250928
1/9/2017 13:00,1,9,13,0,2,8.0,22.0,15,266140.466,310908.5960000001,14.602575892284635,0.0,0.0,14.750792015366423
1/9/2017 14:00,1,9,14,0,3,9.0,21.0,15,836150.0,0.0,14.917948669828004,85723.58,241880.8,15.002400359841124
1/9/2017 15:00,1,9,15,0,4,7.0,26.0,15,0.0,0.0,14.917170831234573,0.0,0.0,14.978416973849784
1/9/2017 16:00,1,9,16,0,5,3.0,37.0,15,4832264.0,12160470.0,14.916577996861701,0.0,0.0,14.94310663832677
1/9/2017 17:00,1,9,17,0,6,2.0,36.0,15,1262093.4,2964059.04,14.812558574783779,0.0,0.0,14.943223583781311
1/9/2017 18:00,1,9,18,0,0,1.1,37.0,15,1453242.14,3407820.6,14.498642195360201,23484.94,49414.54800000001,14.424784596281858
1/9/2017 19:00,1,9,19,0,1,-0.9,55.0,15,1663487.24,5051550.2,14.454721523464775,0.0,0.0,14.471281338217338
