slope,p_value,std_err,intercept,name,spearman,pearson,r_squared,rf_r_squared,r_value
0.09313307976501864,0.0,0.0005731011711366293,366756.37451253505,HeatingElectricity,"SpearmanrResult(correlation=0.38899108927259324, pvalue=0.0)","(0.30218198567228516, 0.0)",0.09131395246484515,0.09127139451062682,0.30218198567228516
0.3035209457706731,0.0,0.0009006700386328221,943016.403362849,CoolingElectricity,"SpearmanrResult(correlation=0.49266982951646504, pvalue=0.0)","(0.5493122439512272, 0.0)",0.301743941354733,0.3017334057744534,0.5493122439512276
0.3098920165016615,0.0,0.0009058268395769658,4350280.593575867,DistrictCoolingChilledWaterEnergy,"SpearmanrResult(correlation=0.4832011809332831, pvalue=0.0)","(0.5550940854415902, 0.0)",0.30812944369223705,0.30811916328100475,0.5550940854415917
0.09339052794175537,0.0,0.0005741507349426357,920711.1514123294,DistrictHeatingHotWaterEnergy,"SpearmanrResult(correlation=0.38010963783767826, pvalue=0.0)","(0.30243765617139545, 0.0)",0.09146853587044705,0.09142121936039105,0.3024376561713952
0.9544039088585592,0.0,0.00040824270857937975,1.027412438673121,ETSHeatingOutletTemperature,"SpearmanrResult(correlation=0.985055009078804, pvalue=0.0)","(0.9767919995867909, 0.0)",0.9541226104567636,0.9541223768946875,0.9767919995867921
0.9544039088585592,0.0,0.00040824270857937975,1.027412438673121,ETSCoolingOutletTemperature,"SpearmanrResult(correlation=0.985055009078804, pvalue=0.0)","(0.9767919995867909, 0.0)",0.9541226104567636,0.9541223768946875,0.9767919995867921
