Date Time,Month,Day,Day of Week,Hour,Minute,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,HeatingElectricity,CoolingElectricity,ElectricityFacility,District Heating Inlet Temperature,District Cooling Inlet Temperature,District Heating Outlet Temperature,District Cooling Outlet Temperature,District Heating Mass Flow Rate,District Cooling Mass Flow Rate,District Heating Hot Water Energy,District Cooling Chilled Water Energy
11/11/2009 01:00,11,11,3,1,0,6.1,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 02:00,11,11,3,2,0,6.1,89,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 03:00,11,11,3,3,0,5,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 04:00,11,11,3,4,0,5,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 05:00,11,11,3,5,0,5,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 06:00,11,11,3,6,0,5,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 07:00,11,11,3,7,0,4.4,93,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 08:00,11,11,3,8,0,7.8,86,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 09:00,11,11,3,9,0,12.2,69,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 10:00,11,11,3,10,0,16.7,52,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 11:00,11,11,3,11,0,18.9,45,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 12:00,11,11,3,12,0,20.6,35,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 13:00,11,11,3,13,0,21.1,34,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 14:00,11,11,3,14,0,22.2,28,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 15:00,11,11,3,15,0,22.8,29,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 16:00,11,11,3,16,0,22.2,32,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 17:00,11,11,3,17,0,21.1,36,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 18:00,11,11,3,18,0,18.9,43,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 19:00,11,11,3,19,0,17.2,48,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 20:00,11,11,3,20,0,15.6,52,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 21:00,11,11,3,21,0,13.9,58,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 22:00,11,11,3,22,0,11.1,74,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/11/2009 23:00,11,11,3,23,0,10,83,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 00:00,11,12,4,0,0,8.9,86,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 01:00,11,12,4,1,0,8.3,89,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 02:00,11,12,4,2,0,7.2,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 03:00,11,12,4,3,0,6.7,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 04:00,11,12,4,4,0,7.2,96,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 05:00,11,12,4,5,0,6.7,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 06:00,11,12,4,6,0,6.1,93,0,0,1.78182e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 07:00,11,12,4,7,0,6.1,93,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 08:00,11,12,4,8,0,8.9,93,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 09:00,11,12,4,9,0,13.9,78,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 10:00,11,12,4,10,0,18.3,61,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 11:00,11,12,4,11,0,20.6,46,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 12:00,11,12,4,12,0,22.2,37,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 13:00,11,12,4,13,0,22.8,36,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 14:00,11,12,4,14,0,23.9,31,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 15:00,11,12,4,15,0,23.3,33,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 16:00,11,12,4,16,0,23.9,33,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 17:00,11,12,4,17,0,22.2,38,0,0,1.55601e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 18:00,11,12,4,18,0,17.2,61,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 19:00,11,12,4,19,0,15,72,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 20:00,11,12,4,20,0,14.4,70,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
11/12/2009 21:00,11,12,4,21,0,12.8,77,0,0,1.89319e+07,23.4406,23.4406,23.4406,23.4406,0,0,0,0
