year,Month,DayofWeek,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,lpd_average,epd_average,HeatingElectricity,CoolingElectricity
1998,3,26,19,0,10.0,4.0,66.0,3/26/2017 18:00,9.4,12,145089.2,0.0
1998,3,26,20,0,9.0,5.0,76.0,3/26/2017 19:00,9.4,12,0.0,0.0
1998,3,26,21,0,10.0,4.0,66.0,3/26/2017 20:00,9.4,12,0.0,0.0
1998,3,26,22,0,10.0,3.0,62.0,3/26/2017 21:00,9.4,12,0.0,0.0
1998,3,26,23,0,9.0,3.0,66.0,3/26/2017 22:00,9.4,12,0.0,0.0
1998,3,26,24,0,8.3,3.9,74.0,3/26/2017 23:00,9.4,12,0.0,0.0
1998,3,27,1,0,7.5,4.5,81.0,3/27/2017 0:00,9.4,12,0.0,0.0
1998,3,27,2,0,7.0,5.0,87.0,3/27/2017 1:00,9.4,12,0.0,0.0
1998,3,27,3,0,6.9,5.0,88.0,3/27/2017 2:00,9.4,12,0.0,0.0
1998,3,27,4,0,7.0,5.0,87.0,3/27/2017 3:00,9.4,12,0.0,0.0
1998,3,27,5,0,7.0,5.0,87.0,3/27/2017 4:00,9.4,12,0.0,0.0
1998,3,27,6,0,6.0,4.0,87.0,3/27/2017 5:00,9.4,12,0.0,0.0
1998,3,27,7,0,7.0,4.0,81.0,3/27/2017 6:00,9.4,12,45006.840000000004,96876.7
1998,3,27,8,0,7.0,4.0,81.0,3/27/2017 7:00,9.4,12,163979.4,0.0
1998,3,27,9,0,10.1,3.0,61.0,3/27/2017 8:00,9.4,12,94080.51,542839.079
1998,3,27,10,0,13.0,2.0,47.0,3/27/2017 9:00,9.4,12,12546.138,852867.0
1998,3,27,11,0,14.0,-1.0,35.0,3/27/2017 10:00,9.4,12,12546.138,4686707.0
1998,3,27,12,0,15.0,0.0,36.0,3/27/2017 11:00,9.4,12,29455.019,4352012.0
1998,3,27,13,0,16.0,1.0,36.0,3/27/2017 12:00,9.4,12,0.0,4282617.6
1998,3,27,14,0,16.0,1.0,36.0,3/27/2017 13:00,9.4,12,0.0,4282617.6
1998,3,27,15,0,16.0,-2.0,28.0,3/27/2017 14:00,9.4,12,0.0,4371550.6
1998,3,27,16,0,16.0,1.0,36.0,3/27/2017 15:00,9.4,12,0.0,4347614.6
1998,3,27,17,0,16.0,-2.0,28.0,3/27/2017 16:00,9.4,12,0.0,3626518.6
1998,3,27,18,0,13.0,-1.0,38.0,3/27/2017 17:00,9.4,12,12546.138,702973.4
1998,3,27,19,0,12.0,1.0,47.0,3/27/2017 18:00,9.4,12,12546.138,0.0
1998,3,27,20,0,9.0,3.0,66.0,3/27/2017 19:00,9.4,12,0.0,0.0
1998,3,27,21,0,8.0,4.0,76.0,3/27/2017 20:00,9.4,12,0.0,0.0
1998,3,27,22,0,6.0,5.0,93.0,3/27/2017 21:00,9.4,12,0.0,0.0
1998,3,27,23,0,5.5,3.9,89.0,3/27/2017 22:00,9.4,12,0.0,0.0
1998,3,27,24,0,5.0,3.0,87.0,3/27/2017 23:00,9.4,12,0.0,0.0
1998,3,28,1,0,4.0,3.0,93.0,3/28/2017 0:00,9.4,12,900000.0,0.0
1998,3,28,2,0,5.0,2.0,81.0,3/28/2017 1:00,9.4,12,0.0,0.0
1998,3,28,3,0,4.0,2.0,87.0,3/28/2017 2:00,9.4,12,900000.0,0.0
1998,3,28,4,0,5.0,2.0,81.0,3/28/2017 3:00,9.4,12,0.0,0.0
1998,3,28,5,0,6.0,1.0,70.0,3/28/2017 4:00,9.4,12,0.0,0.0
1998,3,28,6,0,4.0,1.0,81.0,3/28/2017 5:00,9.4,12,900000.0,0.0
1998,3,28,7,0,6.0,1.0,70.0,3/28/2017 6:00,9.4,12,1245684.5,1123.42
1998,3,28,8,0,10.0,1.0,54.0,3/28/2017 7:00,9.4,12,79218.70999999999,405072.179
1998,3,28,9,0,10.0,-1.0,46.0,3/28/2017 8:00,9.4,12,37302.71,536791.0
1998,3,28,10,0,13.0,1.0,44.0,3/28/2017 9:00,9.4,12,12546.138,1020772.9
1998,3,28,11,0,15.0,2.0,41.0,3/28/2017 10:00,9.4,12,29455.019,4352012.0
1998,3,28,12,0,15.0,2.0,41.0,3/28/2017 11:00,9.4,12,29455.019,4352012.0
1998,3,28,13,0,17.0,1.0,34.0,3/28/2017 12:00,9.4,12,0.0,3707902.0
1998,3,28,14,0,17.0,2.0,36.0,3/28/2017 13:00,9.4,12,0.0,3707902.0
1998,3,28,15,0,17.0,2.0,36.0,3/28/2017 14:00,9.4,12,0.0,3775442.0
1998,3,28,16,0,16.0,1.0,36.0,3/28/2017 15:00,9.4,12,0.0,4347614.6
1998,3,28,17,0,15.0,0.0,36.0,3/28/2017 16:00,9.4,12,29455.019,4327307.0
1998,3,28,18,0,13.0,0.0,41.0,3/28/2017 17:00,9.4,12,12546.138,702973.4
1998,3,28,19,0,11.0,-1.0,43.0,3/28/2017 18:00,9.4,12,784793.3,0.0
1998,3,28,20,0,11.0,-1.0,43.0,3/28/2017 19:00,9.4,12,0.0,0.0
1998,3,28,21,0,10.0,-1.0,46.0,3/28/2017 20:00,9.4,12,0.0,0.0
1998,3,28,22,0,7.0,-1.0,56.0,3/28/2017 21:00,9.4,12,0.0,0.0
1998,3,28,23,0,5.0,-1.0,64.0,3/28/2017 22:00,9.4,12,0.0,0.0
1998,3,28,24,0,8.0,0.0,57.0,3/28/2017 23:00,9.4,12,0.0,0.0
1998,3,29,1,0,5.0,3.0,87.0,3/29/2017 0:00,9.4,12,0.0,0.0
1998,3,29,2,0,5.0,3.0,87.0,3/29/2017 1:00,9.4,12,0.0,0.0
1998,3,29,3,0,5.0,3.0,87.0,3/29/2017 2:00,9.4,12,0.0,0.0
1998,3,29,4,0,4.0,3.0,93.0,3/29/2017 3:00,9.4,12,900000.0,0.0
1998,3,29,5,0,3.0,3.0,100.0,3/29/2017 4:00,9.4,12,900000.0,0.0
1998,3,29,6,0,4.0,3.0,93.0,3/29/2017 5:00,9.4,12,900000.0,0.0
1998,3,29,7,0,4.0,4.0,100.0,3/29/2017 6:00,9.4,12,4064112.5,484751.42000000004
1998,3,29,8,0,5.0,3.0,87.0,3/29/2017 7:00,9.4,12,997059.1,561.71
1998,3,29,9,0,7.0,3.0,76.0,3/29/2017 8:00,9.4,12,157943.0,0.0
1998,3,29,10,0,12.0,-7.0,24.0,3/29/2017 9:00,9.4,12,0.0,1865123.4
1998,3,29,11,0,12.0,-3.0,34.0,3/29/2017 10:00,9.4,12,13181.457,1501739.48
1998,3,29,12,0,12.0,-2.0,37.0,3/29/2017 11:00,9.4,12,13181.457,1210030.58
1998,3,29,13,0,12.0,-2.0,37.0,3/29/2017 12:00,9.4,12,13181.457,1234358.58
1998,3,29,14,0,12.0,-2.0,37.0,3/29/2017 13:00,9.4,12,13181.457,1234358.58
1998,3,29,15,0,11.0,-3.0,36.0,3/29/2017 14:00,9.4,12,0.0,1145298.56
1998,3,29,16,0,11.0,-3.0,36.0,3/29/2017 15:00,9.4,12,0.0,1242939.4
1998,3,29,17,0,6.0,0.0,65.0,3/29/2017 16:00,9.4,12,1317170.6,561.71
1998,3,29,18,0,3.0,-1.0,74.0,3/29/2017 17:00,9.4,12,3308778.0,561.71
1998,3,29,19,0,3.0,-2.0,68.0,3/29/2017 18:00,9.4,12,3308778.0,0.0
1998,3,29,20,0,2.0,-1.6,76.0,3/29/2017 19:00,9.4,12,900000.0,0.0
1998,3,29,21,0,1.4,-1.3,81.0,3/29/2017 20:00,9.4,12,900000.0,0.0
1998,3,29,22,0,1.0,-1.0,86.0,3/29/2017 21:00,9.4,12,900000.0,0.0
1998,3,29,23,0,0.4,-1.4,87.0,3/29/2017 22:00,9.4,12,900000.0,0.0
1998,3,29,24,0,-0.1,-1.6,88.0,3/29/2017 23:00,9.4,12,900000.0,0.0
1998,3,30,1,0,-0.8,-2.0,90.0,3/30/2017 0:00,9.4,12,900000.0,0.0
1998,3,30,2,0,-1.1,-2.6,88.0,3/30/2017 1:00,9.4,12,900000.0,0.0
1998,3,30,3,0,-1.6,-2.8,90.0,3/30/2017 2:00,9.4,12,900000.0,0.0
1998,3,30,4,0,-2.0,-3.0,92.0,3/30/2017 3:00,9.4,12,900000.0,0.0
1998,3,30,5,0,-3.4,-3.9,96.0,3/30/2017 4:00,9.4,12,900000.0,0.0
1998,3,30,6,0,-4.9,-4.9,100.0,3/30/2017 5:00,9.4,12,900000.0,0.0
1998,3,30,7,0,-5.5,-5.5,100.0,3/30/2017 6:00,9.4,12,7462285.0,242222.42
1998,3,30,8,0,-4.0,-5.0,92.0,3/30/2017 7:00,9.4,12,13339183.0,561.71
1998,3,30,9,0,-3.0,-3.0,100.0,3/30/2017 8:00,9.4,12,5024367.0,561.71
1998,3,30,10,0,-2.0,-4.0,85.0,3/30/2017 9:00,9.4,12,1133361.4,561.71
1998,3,30,11,0,-2.0,-6.0,71.0,3/30/2017 10:00,9.4,12,1707089.0,561.71
1998,3,30,12,0,-1.0,-7.0,60.0,3/30/2017 11:00,9.4,12,1707089.0,561.71
1998,3,30,13,0,0.0,-5.0,66.0,3/30/2017 12:00,9.4,12,1707089.0,561.71
1998,3,30,14,0,3.0,-5.0,53.0,3/30/2017 13:00,9.4,12,1461256.0,561.71
1998,3,30,15,0,1.0,-4.0,67.0,3/30/2017 14:00,9.4,12,2027534.0,561.71
1998,3,30,16,0,3.0,-4.0,58.0,3/30/2017 15:00,9.4,12,3372014.0,561.71
1998,3,30,17,0,1.0,-5.0,61.0,3/30/2017 16:00,9.4,12,3372014.0,561.71
1998,3,30,18,0,-1.0,-2.0,92.0,3/30/2017 17:00,9.4,12,2482101.0,561.71
1998,3,30,19,0,-1.0,-3.0,85.0,3/30/2017 18:00,9.4,12,2462400.0,0.0
1998,3,30,20,0,-2.0,-2.0,100.0,3/30/2017 19:00,9.4,12,900000.0,0.0
1998,3,30,21,0,-2.0,-2.0,100.0,3/30/2017 20:00,9.4,12,900000.0,0.0
1998,3,30,22,0,-3.0,-4.0,92.0,3/30/2017 21:00,9.4,12,900000.0,0.0
1998,3,30,23,0,-3.0,-4.0,92.0,3/30/2017 22:00,9.4,12,900000.0,0.0
1998,3,30,24,0,-3.0,-3.0,100.0,3/30/2017 23:00,9.4,12,900000.0,0.0
1998,3,31,1,0,-3.0,-3.0,100.0,3/31/2017 0:00,9.4,12,900000.0,0.0
1998,3,31,2,0,-4.0,-4.0,100.0,3/31/2017 1:00,9.4,12,900000.0,0.0
1998,3,31,3,0,-4.0,-4.0,100.0,3/31/2017 2:00,9.4,12,900000.0,0.0
1998,3,31,4,0,-4.0,-5.0,92.0,3/31/2017 3:00,9.4,12,900000.0,0.0
1998,3,31,5,0,-5.0,-5.0,100.0,3/31/2017 4:00,9.4,12,900000.0,0.0
1998,3,31,6,0,-4.0,-5.0,92.0,3/31/2017 5:00,9.4,12,900000.0,0.0
1998,3,31,7,0,-4.0,-5.0,92.0,3/31/2017 6:00,9.4,12,7462285.0,242222.42
1998,3,31,8,0,-3.0,-5.0,84.0,3/31/2017 7:00,9.4,12,14268518.0,561.71
1998,3,31,9,0,-2.0,-5.0,78.0,3/31/2017 8:00,9.4,12,5024367.0,561.71
1998,3,31,10,0,2.0,-10.0,37.0,3/31/2017 9:00,9.4,12,900000.0,561.71
1998,3,31,11,0,1.0,-7.0,51.0,3/31/2017 10:00,9.4,12,1822404.0,561.71
1998,3,31,12,0,3.0,-5.0,53.0,3/31/2017 11:00,9.4,12,1461256.0,561.71
1998,3,31,13,0,4.0,-6.0,45.0,3/31/2017 12:00,9.4,12,1556944.0,561.71
1998,3,31,14,0,5.7,-5.6,42.0,3/31/2017 13:00,9.4,12,1337508.2,21440.21
1998,3,31,15,0,7.0,-5.0,40.0,3/31/2017 14:00,9.4,12,151678.18,96477.4
1998,3,31,16,0,7.8,-4.9,38.0,3/31/2017 15:00,9.4,12,123563.09,436320.8
1998,3,31,17,0,8.0,-5.0,37.0,3/31/2017 16:00,9.4,12,123563.09,436320.8
1998,3,31,18,0,8.0,-6.0,34.0,3/31/2017 17:00,9.4,12,126386.29,140930.2
1998,3,31,19,0,7.0,-7.0,34.0,3/31/2017 18:00,9.4,12,1020274.89,0.0
1998,3,31,20,0,5.0,-5.0,46.0,3/31/2017 19:00,9.4,12,0.0,0.0
1998,3,31,21,0,6.0,-6.0,39.0,3/31/2017 20:00,9.4,12,0.0,0.0
1998,3,31,22,0,6.0,-6.3,52.0,3/31/2017 21:00,9.4,12,0.0,0.0
1998,3,31,23,0,6.0,-6.8,66.0,3/31/2017 22:00,9.4,12,0.0,0.0
1998,3,31,24,0,6.0,-7.2,66.0,3/31/2017 23:00,9.4,12,0.0,0.0
2004,4,1,1,0,6.0,-7.6,31.0,4/1/2017 0:00,9.4,12,0.0,0.0
2004,4,1,2,0,6.0,-8.0,25.0,4/1/2017 1:00,9.4,12,0.0,0.0
2004,4,1,3,0,6.0,-8.5,26.0,4/1/2017 2:00,9.4,12,0.0,0.0
2004,4,1,4,0,6.0,-9.0,30.0,4/1/2017 3:00,9.4,12,0.0,0.0
2004,4,1,5,0,8.0,-11.0,22.0,4/1/2017 4:00,9.4,12,0.0,0.0
2004,4,1,6,0,8.0,-11.0,22.0,4/1/2017 5:00,9.4,12,0.0,0.0
2004,4,1,7,0,8.0,-7.0,32.0,4/1/2017 6:00,9.4,12,12543.0,708303.4
2004,4,1,8,0,16.0,-9.0,16.0,4/1/2017 7:00,9.4,12,0.0,2209179.7
2004,4,1,9,0,18.0,-11.0,12.0,4/1/2017 8:00,9.4,12,0.0,7582128.0
2004,4,1,10,0,21.0,-8.0,12.0,4/1/2017 9:00,9.4,12,0.0,8866473.0
2004,4,1,11,0,22.0,-8.0,12.0,4/1/2017 10:00,9.4,12,0.0,9567781.0
2004,4,1,12,0,23.0,-8.0,11.0,4/1/2017 11:00,9.4,12,0.0,10268570.0
2004,4,1,13,0,24.0,-3.0,16.0,4/1/2017 12:00,9.4,12,0.0,10287622.0
2004,4,1,14,0,24.0,-2.0,17.0,4/1/2017 13:00,9.4,12,0.0,11192660.0
2004,4,1,15,0,24.0,-1.0,19.0,4/1/2017 14:00,9.4,12,0.0,11386270.0
2004,4,1,16,0,23.0,-2.0,18.0,4/1/2017 15:00,9.4,12,0.0,11363426.0
2004,4,1,17,0,23.0,-3.0,17.0,4/1/2017 16:00,9.4,12,0.0,11363426.0
2004,4,1,18,0,21.0,-4.0,18.0,4/1/2017 17:00,9.4,12,0.0,6791844.0
2004,4,1,19,0,18.0,-8.0,15.0,4/1/2017 18:00,9.4,12,0.0,0.0
2004,4,1,20,0,16.0,-7.0,19.0,4/1/2017 19:00,9.4,12,0.0,0.0
2004,4,1,21,0,14.0,-5.0,25.0,4/1/2017 20:00,9.4,12,15125.5,0.0
2004,4,1,22,0,12.0,-2.0,37.0,4/1/2017 21:00,9.4,12,0.0,0.0
2004,4,1,23,0,12.0,0.0,44.0,4/1/2017 22:00,9.4,12,0.0,0.0
2004,4,1,24,0,11.0,2.0,54.0,4/1/2017 23:00,9.4,12,0.0,0.0
2004,4,2,1,0,10.0,2.0,57.0,4/2/2017 0:00,9.4,12,0.0,0.0
2004,4,2,2,0,8.0,2.0,66.0,4/2/2017 1:00,9.4,12,7588.339999999999,0.0
2004,4,2,3,0,7.0,1.0,66.0,4/2/2017 2:00,9.4,12,0.0,0.0
2004,4,2,4,0,8.0,-1.0,52.0,4/2/2017 3:00,9.4,12,0.0,0.0
2004,4,2,5,0,7.0,-2.0,52.0,4/2/2017 4:00,9.4,12,50449.3,0.0
2004,4,2,6,0,6.0,1.0,70.0,4/2/2017 5:00,9.4,12,0.0,0.0
2004,4,2,7,0,5.0,-1.0,64.0,4/2/2017 6:00,9.4,12,3032216.0,139142.63
2004,4,2,8,0,5.0,-1.0,64.0,4/2/2017 7:00,9.4,12,2903163.0,139142.63
2004,4,2,9,0,6.0,-1.0,60.0,4/2/2017 8:00,9.4,12,571947.2,147515.83000000002
2004,4,2,10,0,7.0,0.0,61.0,4/2/2017 9:00,9.4,12,105907.5,211129.3
2004,4,2,11,0,9.0,1.0,57.0,4/2/2017 10:00,9.4,12,3240.68,205432.5
2004,4,2,12,0,10.0,1.0,54.0,4/2/2017 11:00,9.4,12,3240.68,1303901.17
2004,4,2,13,0,12.0,1.0,47.0,4/2/2017 12:00,9.4,12,0.0,2231090.0
2004,4,2,14,0,13.0,1.0,44.0,4/2/2017 13:00,9.4,12,0.0,2176000.0
2004,4,2,15,0,14.0,2.0,44.0,4/2/2017 14:00,9.4,12,0.0,4001962.0
2004,4,2,16,0,13.0,2.0,47.0,4/2/2017 15:00,9.4,12,0.0,2033998.0
2004,4,2,17,0,13.0,3.0,51.0,4/2/2017 16:00,9.4,12,0.0,1656555.5
2004,4,2,18,0,12.0,3.0,54.0,4/2/2017 17:00,9.4,12,0.0,776721.5700000001
2004,4,2,19,0,9.0,6.0,81.0,4/2/2017 18:00,9.4,12,0.0,0.0
2004,4,2,20,0,8.0,7.0,93.0,4/2/2017 19:00,9.4,12,0.0,0.0
2004,4,2,21,0,8.0,6.0,87.0,4/2/2017 20:00,9.4,12,0.0,0.0
2004,4,2,22,0,5.0,4.0,93.0,4/2/2017 21:00,9.4,12,0.0,0.0
2004,4,2,23,0,4.0,3.0,93.0,4/2/2017 22:00,9.4,12,900000.0,0.0
2004,4,2,24,0,4.0,3.0,93.0,4/2/2017 23:00,9.4,12,900000.0,0.0
2004,4,3,1,0,3.0,2.0,93.0,4/3/2017 0:00,9.4,12,900000.0,0.0
2004,4,3,2,0,1.0,0.0,93.0,4/3/2017 1:00,9.4,12,900000.0,0.0
2004,4,3,3,0,1.0,0.0,93.0,4/3/2017 2:00,9.4,12,900000.0,0.0
2004,4,3,4,0,2.0,1.0,93.0,4/3/2017 3:00,9.4,12,900000.0,0.0
2004,4,3,5,0,2.0,1.0,93.0,4/3/2017 4:00,9.4,12,900000.0,0.0
2004,4,3,6,0,2.0,1.0,93.0,4/3/2017 5:00,9.4,12,900000.0,0.0
2004,4,3,7,0,1.0,1.0,100.0,4/3/2017 6:00,9.4,12,900000.0,0.0
2004,4,3,8,0,1.0,1.0,100.0,4/3/2017 7:00,9.4,12,900000.0,0.0
2004,4,3,9,0,2.0,1.0,93.0,4/3/2017 8:00,9.4,12,2044778.0,0.0
2004,4,3,10,0,2.0,1.0,93.0,4/3/2017 9:00,9.4,12,1135414.4,0.0
2004,4,3,11,0,2.0,1.0,93.0,4/3/2017 10:00,9.4,12,1115713.4,0.0
2004,4,3,12,0,3.0,1.0,87.0,4/3/2017 11:00,9.4,12,1096012.4,0.0
2004,4,3,13,0,3.0,1.0,87.0,4/3/2017 12:00,9.4,12,1096012.4,0.0
2004,4,3,14,0,4.0,1.0,81.0,4/3/2017 13:00,9.4,12,1096012.4,0.0
2004,4,3,15,0,5.0,2.0,81.0,4/3/2017 14:00,9.4,12,37206.0,0.0
2004,4,3,16,0,6.0,2.0,75.0,4/3/2017 15:00,9.4,12,0.0,0.0
2004,4,3,17,0,6.0,2.0,75.0,4/3/2017 16:00,9.4,12,0.0,0.0
2004,4,3,18,0,6.0,2.0,75.0,4/3/2017 17:00,9.4,12,30461.0,0.0
2004,4,3,19,0,6.0,2.0,75.0,4/3/2017 18:00,9.4,12,410706.0,0.0
2004,4,3,20,0,6.0,2.0,75.0,4/3/2017 19:00,9.4,12,0.0,0.0
2004,4,3,21,0,7.0,2.0,70.0,4/3/2017 20:00,9.4,12,0.0,0.0
2004,4,3,22,0,6.0,2.0,75.0,4/3/2017 21:00,9.4,12,0.0,0.0
2004,4,3,23,0,4.0,1.0,81.0,4/3/2017 22:00,9.4,12,900000.0,0.0
2004,4,3,24,0,4.0,1.0,81.0,4/3/2017 23:00,9.4,12,900000.0,0.0
2004,4,4,1,0,6.0,1.0,70.0,4/4/2017 0:00,9.4,12,0.0,0.0
2004,4,4,2,0,6.1,1.0,70.0,4/4/2017 1:00,9.4,12,0.0,0.0
2004,4,4,3,0,6.0,1.0,70.0,4/4/2017 2:00,9.4,12,0.0,0.0
2004,4,4,4,0,5.0,1.0,75.0,4/4/2017 3:00,9.4,12,0.0,0.0
2004,4,4,5,0,4.3,0.8,78.0,4/4/2017 4:00,9.4,12,0.0,0.0
2004,4,4,6,0,4.0,1.0,81.0,4/4/2017 5:00,9.4,12,900000.0,0.0
2004,4,4,7,0,6.0,2.0,75.0,4/4/2017 6:00,9.4,12,0.0,0.0
2004,4,4,8,0,7.0,2.0,70.0,4/4/2017 7:00,9.4,12,36127.5,114267.5
2004,4,4,9,0,9.0,3.0,66.0,4/4/2017 8:00,9.4,12,0.0,135571.1
2004,4,4,10,0,12.0,3.0,54.0,4/4/2017 9:00,9.4,12,0.0,0.0
2004,4,4,11,0,13.0,3.0,51.0,4/4/2017 10:00,9.4,12,0.0,0.0
2004,4,4,12,0,14.0,3.0,47.0,4/4/2017 11:00,9.4,12,0.0,0.0
2004,4,4,13,0,15.0,4.0,48.0,4/4/2017 12:00,9.4,12,0.0,0.0
2004,4,4,14,0,16.0,4.0,45.0,4/4/2017 13:00,9.4,12,0.0,0.0
2004,4,4,15,0,16.0,5.0,48.0,4/4/2017 14:00,9.4,12,0.0,0.0
2004,4,4,16,0,14.7,4.5,50.0,4/4/2017 15:00,9.4,12,0.0,0.0
2004,4,4,17,0,13.0,4.0,54.0,4/4/2017 16:00,9.4,12,0.0,0.0
2004,4,4,18,0,11.0,4.0,62.0,4/4/2017 17:00,9.4,12,0.0,0.0
2004,4,4,19,0,9.0,4.0,71.0,4/4/2017 18:00,9.4,12,4552.530000000001,0.0
2004,4,4,20,0,9.0,4.0,71.0,4/4/2017 19:00,9.4,12,0.0,0.0
2004,4,4,21,0,8.0,4.0,76.0,4/4/2017 20:00,9.4,12,0.0,0.0
2004,4,4,22,0,8.0,4.0,76.0,4/4/2017 21:00,9.4,12,0.0,0.0
2004,4,4,23,0,7.0,3.0,76.0,4/4/2017 22:00,9.4,12,0.0,0.0
2004,4,4,24,0,8.0,3.0,71.0,4/4/2017 23:00,9.4,12,0.0,0.0
2004,4,5,1,0,9.0,2.0,61.0,4/5/2017 0:00,9.4,12,0.0,0.0
2004,4,5,2,0,9.0,2.0,61.0,4/5/2017 1:00,9.4,12,0.0,0.0
2004,4,5,3,0,8.0,2.0,66.0,4/5/2017 2:00,9.4,12,0.0,0.0
2004,4,5,4,0,7.0,2.0,70.0,4/5/2017 3:00,9.4,12,0.0,0.0
2004,4,5,5,0,7.0,1.0,66.0,4/5/2017 4:00,9.4,12,0.0,0.0
2004,4,5,6,0,6.0,1.0,70.0,4/5/2017 5:00,9.4,12,0.0,0.0
2004,4,5,7,0,8.0,3.0,71.0,4/5/2017 6:00,9.4,12,9150.28,193090.3
2004,4,5,8,0,11.0,3.0,58.0,4/5/2017 7:00,9.4,12,62661.5,180291.0
2004,4,5,9,0,12.0,3.0,54.0,4/5/2017 8:00,9.4,12,635.319,1571978.2
2004,4,5,10,0,13.0,3.0,51.0,4/5/2017 9:00,9.4,12,0.0,1713175.0
2004,4,5,11,0,13.0,3.0,51.0,4/5/2017 10:00,9.4,12,0.0,1992051.6
2004,4,5,12,0,15.0,3.0,44.0,4/5/2017 11:00,9.4,12,0.0,3396384.4
2004,4,5,13,0,16.2,2.4,39.0,4/5/2017 12:00,9.4,12,0.0,7597709.0
2004,4,5,14,0,17.0,2.0,36.0,4/5/2017 13:00,9.4,12,0.0,6804177.0
2004,4,5,15,0,16.0,1.0,36.0,4/5/2017 14:00,9.4,12,0.0,4580242.0
2004,4,5,16,0,16.0,1.0,36.0,4/5/2017 15:00,9.4,12,0.0,4603322.0
2004,4,5,17,0,14.0,2.0,44.0,4/5/2017 16:00,9.4,12,0.0,4116886.5
2004,4,5,18,0,12.0,3.0,54.0,4/5/2017 17:00,9.4,12,0.0,1322280.4
2004,4,5,19,0,10.0,4.0,66.0,4/5/2017 18:00,9.4,12,108234.76000000001,0.0
2004,4,5,20,0,9.0,4.0,71.0,4/5/2017 19:00,9.4,12,0.0,0.0
2004,4,5,21,0,9.0,3.0,66.0,4/5/2017 20:00,9.4,12,0.0,0.0
2004,4,5,22,0,9.0,3.0,66.0,4/5/2017 21:00,9.4,12,0.0,0.0
2004,4,5,23,0,8.0,3.0,71.0,4/5/2017 22:00,9.4,12,0.0,0.0
2004,4,5,24,0,9.0,3.0,66.0,4/5/2017 23:00,9.4,12,0.0,0.0
2004,4,6,1,0,8.0,3.0,71.0,4/6/2017 0:00,9.4,12,0.0,0.0
2004,4,6,2,0,8.0,3.0,71.0,4/6/2017 1:00,9.4,12,0.0,0.0
2004,4,6,3,0,7.0,3.0,76.0,4/6/2017 2:00,9.4,12,0.0,0.0
2004,4,6,4,0,7.0,4.0,81.0,4/6/2017 3:00,9.4,12,0.0,0.0
2004,4,6,5,0,7.0,4.0,81.0,4/6/2017 4:00,9.4,12,0.0,0.0
2004,4,6,6,0,7.0,3.0,76.0,4/6/2017 5:00,9.4,12,0.0,0.0
2004,4,6,7,0,7.0,4.0,81.0,4/6/2017 6:00,9.4,12,37769.7,153929.3
2004,4,6,8,0,7.0,3.0,76.0,4/6/2017 7:00,9.4,12,126209.7,198289.0
2004,4,6,9,0,9.0,3.0,66.0,4/6/2017 8:00,9.4,12,94547.5,133198.5
2004,4,6,10,0,11.0,3.0,58.0,4/6/2017 9:00,9.4,12,37302.71,1510918.7
2004,4,6,11,0,12.0,3.0,54.0,4/6/2017 10:00,9.4,12,635.319,2229072.9
2004,4,6,12,0,14.0,3.0,47.0,4/6/2017 11:00,9.4,12,12546.138,4649616.2
2004,4,6,13,0,14.0,3.0,47.0,4/6/2017 12:00,9.4,12,12546.138,4649616.2
2004,4,6,14,0,14.0,2.0,44.0,4/6/2017 13:00,9.4,12,12546.138,4760072.1
2004,4,6,15,0,16.0,1.0,36.0,4/6/2017 14:00,9.4,12,0.0,4541181.0
2004,4,6,16,0,15.0,-1.0,33.0,4/6/2017 15:00,9.4,12,29455.019,4607902.0
2004,4,6,17,0,16.0,0.0,34.0,4/6/2017 16:00,9.4,12,0.0,3789915.0
2004,4,6,18,0,14.0,0.0,38.0,4/6/2017 17:00,9.4,12,12546.138,4402151.1
2004,4,6,19,0,14.0,-1.0,35.0,4/6/2017 18:00,9.4,12,12546.138,0.0
2004,4,6,20,0,10.0,4.0,66.0,4/6/2017 19:00,9.4,12,0.0,0.0
2004,4,6,21,0,8.0,4.0,76.0,4/6/2017 20:00,9.4,12,0.0,0.0
2004,4,6,22,0,7.0,4.0,81.0,4/6/2017 21:00,9.4,12,0.0,0.0
2004,4,6,23,0,7.0,3.0,76.0,4/6/2017 22:00,9.4,12,0.0,0.0
2004,4,6,24,0,6.0,2.0,75.0,4/6/2017 23:00,9.4,12,0.0,0.0
2004,4,7,1,0,6.0,2.0,75.0,4/7/2017 0:00,9.4,12,0.0,0.0
2004,4,7,2,0,4.0,2.0,87.0,4/7/2017 1:00,9.4,12,900000.0,0.0
2004,4,7,3,0,3.9,1.4,84.0,4/7/2017 2:00,9.4,12,900000.0,0.0
2004,4,7,4,0,4.0,1.0,81.0,4/7/2017 3:00,9.4,12,900000.0,0.0
2004,4,7,5,0,4.0,1.0,81.0,4/7/2017 4:00,9.4,12,900000.0,0.0
2004,4,7,6,0,3.0,1.0,87.0,4/7/2017 5:00,9.4,12,900000.0,0.0
2004,4,7,7,0,8.0,2.0,66.0,4/7/2017 6:00,9.4,12,0.0,209537.475
2004,4,7,8,0,10.0,2.0,57.0,4/7/2017 7:00,9.4,12,79218.70999999999,527635.0
2004,4,7,9,0,13.0,2.0,47.0,4/7/2017 8:00,9.4,12,12546.138,1562049.8
