slope,p_value,std_err,intercept,name,spearman,pearson,r_squared,rf_r_squared,r_value
0.09323244106427296,0.0,0.0010417064311160195,365937.9650233529,HeatingElectricity,"SpearmanrResult(correlation=0.3910043516995138, pvalue=0.0)","(0.3036975555464444, 0.0)",0.09223220524488565,0.09222009098828077,0.30369755554644434
0.3009576804744927,0.0,0.0016314595683781345,945476.8862637237,CoolingElectricity,"SpearmanrResult(correlation=0.49716426430914634, pvalue=0.0)","(0.5490909191116735, 0.0)",0.3015008374509023,0.30149970919374636,0.5490909191116734
0.3059627391539375,0.0,0.0016381958179978644,4419038.204213364,DistrictCoolingChilledWaterEnergy,"SpearmanrResult(correlation=0.4895949882049035, pvalue=0.0)","(0.5538391812724861, 0.0)",0.3067378387125777,0.30673574221533517,0.5538391812724861
0.09343249937988675,0.0,0.0010439233234226242,902772.5727881365,DistrictHeatingHotWaterEnergy,"SpearmanrResult(correlation=0.38430651657040044, pvalue=0.0)","(0.3037024155213956, 0.0)",0.09223515719353043,0.09221701287570006,0.3037024155213956
0.9581182911316839,0.0,0.0007078315402271017,0.9150081620115067,ETSHeatingOutletTemperature,"SpearmanrResult(correlation=0.9811702015208383, pvalue=0.0)","(0.9791560072549674, 0.0)",0.9587464865434883,0.9587449323052081,0.9791560072549667
0.9581182911316839,0.0,0.0007078315402271017,0.9150081620115067,ETSCoolingOutletTemperature,"SpearmanrResult(correlation=0.9811702015208383, pvalue=0.0)","(0.9791560072549674, 0.0)",0.9587464865434883,0.9587449323052081,0.9791560072549667
