Date Time,Month,Day,Day of Week,Hour,Minute,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,HeatingElectricity,CoolingElectricity
11/20/2009 05:00,11,20,5,5,0,20,87,0,0
11/20/2009 06:00,11,20,5,6,0,20.6,87,0,0
11/20/2009 07:00,11,20,5,7,0,20.6,87,0,6.63965e+06
11/20/2009 08:00,11,20,5,8,0,21.1,84,0,6.13017e+06
11/20/2009 09:00,11,20,5,9,0,22.8,79,0,2.30125e+07
11/20/2009 10:00,11,20,5,10,0,23.9,74,0,6.89574e+07
11/20/2009 11:00,11,20,5,11,0,25.6,62,0,7.4876e+07
11/20/2009 12:00,11,20,5,12,0,25.6,62,0,7.92109e+07
11/20/2009 13:00,11,20,5,13,0,26.1,58,0,9.10332e+07
11/20/2009 14:00,11,20,5,14,0,25.6,62,0,8.95691e+07
11/20/2009 15:00,11,20,5,15,0,25,64,0,8.26427e+07
11/20/2009 16:00,11,20,5,16,0,23.9,69,0,7.95333e+07
11/20/2009 17:00,11,20,5,17,0,22.8,71,0,7.13452e+07
11/20/2009 18:00,11,20,5,18,0,21.7,76,0,5.96788e+07
11/20/2009 19:00,11,20,5,19,0,21.1,81,0,5.03565e+07
11/20/2009 20:00,11,20,5,20,0,20.6,87,0,3.68951e+07
11/20/2009 21:00,11,20,5,21,0,20,87,0,3.21907e+07
11/20/2009 22:00,11,20,5,22,0,19.4,93,0,0
11/20/2009 23:00,11,20,5,23,0,18.9,93,0,3.40903e+06
11/21/2009 00:00,11,21,6,0,0,18.3,97,0,0
11/21/2009 01:00,11,21,6,1,0,18.3,97,0,0
11/21/2009 02:00,11,21,6,2,0,18.3,97,0,0
11/21/2009 03:00,11,21,6,3,0,18.3,97,0,0
11/21/2009 04:00,11,21,6,4,0,18.3,97,0,0
11/21/2009 05:00,11,21,6,5,0,18.9,97,0,0
11/21/2009 06:00,11,21,6,6,0,18.3,97,0,0
11/21/2009 07:00,11,21,6,7,0,18.9,97,0,5.40398e+06
11/21/2009 08:00,11,21,6,8,0,19.4,97,0,3.93248e+06
11/21/2009 09:00,11,21,6,9,0,21.1,90,0,1.96305e+07
11/21/2009 10:00,11,21,6,10,0,23.9,79,0,6.96039e+07
11/21/2009 11:00,11,21,6,11,0,26.1,58,0,8.57358e+07
11/21/2009 12:00,11,21,6,12,0,27.2,54,0,9.88125e+07
11/21/2009 13:00,11,21,6,13,0,26.7,56,0,9.37279e+07
11/21/2009 14:00,11,21,6,14,0,26.1,65,0,9.23659e+07
11/21/2009 15:00,11,21,6,15,0,25.6,67,0,9.0579e+07
11/21/2009 16:00,11,21,6,16,0,24.4,71,0,8.6461e+07
11/21/2009 17:00,11,21,6,17,0,23.9,76,0,8.21621e+07
11/21/2009 18:00,11,21,6,18,0,23.3,79,0,7.2918e+07
11/21/2009 19:00,11,21,6,19,0,22.8,84,0,6.4466e+07
11/21/2009 20:00,11,21,6,20,0,22.2,84,0,5.04979e+07
11/21/2009 21:00,11,21,6,21,0,21.7,87,0,4.59492e+07
11/21/2009 22:00,11,21,6,22,0,21.1,93,0,358719
11/21/2009 23:00,11,21,6,23,0,20.6,93,0,0
11/22/2009 00:00,11,22,0,0,0,20.6,93,0,4.16395e+06
11/22/2009 01:00,11,22,0,1,0,21.1,93,0,0
11/22/2009 02:00,11,22,0,2,0,20.6,97,0,0
11/22/2009 03:00,11,22,0,3,0,20.6,97,0,3.30825e+06
11/22/2009 04:00,11,22,0,4,0,20,97,0,0
11/22/2009 05:00,11,22,0,5,0,20,97,0,0
11/22/2009 06:00,11,22,0,6,0,20,97,0,0
