Date Time,Month,Day,Day of Week,Hour,Minute,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,HeatingElectricity,CoolingElectricity,ElectricityFacility,District Heating Inlet Temperature,District Cooling Inlet Temperature,District Heating Outlet Temperature,District Cooling Outlet Temperature,District Heating Mass Flow Rate,District Cooling Mass Flow Rate,District Heating Hot Water Energy,District Cooling Chilled Water Energy
07/02/2009 21:00,7,2,4,21,0,25,82,0,0,8.82554e+06,24.348,24.348,24.348,24.348,0,0,0,0
07/02/2009 22:00,7,2,4,22,0,25,84,0,0,8.82554e+06,24.348,24.348,24.348,24.348,0,0,0,0
07/02/2009 23:00,7,2,4,23,0,24.4,88,0,0,8.82554e+06,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 00:00,7,3,5,0,0,23.9,90,0,0,8.82554e+06,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 01:00,7,3,5,1,0,23.9,90,0,0,1.03014e+07,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 02:00,7,3,5,2,0,23.9,94,0,0,1.03014e+07,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 03:00,7,3,5,3,0,23.9,94,0,0,1.03014e+07,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 04:00,7,3,5,4,0,24.4,91,0,0,1.03014e+07,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 05:00,7,3,5,5,0,23.9,94,0,0,1.03014e+07,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 06:00,7,3,5,6,0,23.9,94,0,0,8.50768e+06,24.348,24.348,24.348,24.348,0,0,0,0
07/03/2009 07:00,7,3,5,7,0,25.6,85,0,1.1939e+07,2.32986e+07,24.2138,24.2138,24.2138,20.3364,0,1.08619,0,6.37304e+07
07/03/2009 08:00,7,3,5,8,0,27.8,77,0,1.61304e+07,3.03901e+07,24.1506,24.1506,24.1506,20.3364,0,1.5182,0,8.71484e+07
07/03/2009 09:00,7,3,5,9,0,29.4,70,0,1.61934e+07,3.92531e+07,24.0524,24.0524,24.0524,20.3364,0,1.52964,0,8.55511e+07
07/03/2009 10:00,7,3,5,10,0,30.6,65,0,1.58259e+07,3.87875e+07,23.9957,23.9957,23.9957,20.3364,0,1.49213,0,8.21546e+07
07/03/2009 11:00,7,3,5,11,0,32.2,58,0,1.43994e+07,3.69523e+07,23.9806,23.9806,23.9806,20.3364,0,1.33766,0,7.33437e+07
07/03/2009 12:00,7,3,5,12,0,32.8,54,0,1.42634e+07,3.67817e+07,23.9653,23.9653,23.9653,20.3364,0,1.32477,0,7.23336e+07
07/03/2009 13:00,7,3,5,13,0,33.3,52,0,1.28241e+07,3.34982e+07,23.9461,23.9461,23.9461,20.3364,0,1.17304,0,6.3709e+07
07/03/2009 14:00,7,3,5,14,0,34.4,51,0,1.35006e+07,3.58096e+07,23.9283,23.9283,23.9283,20.3364,0,1.24521,0,6.72949e+07
07/03/2009 15:00,7,3,5,15,0,32.8,54,0,1.40692e+07,3.6532e+07,23.9315,23.9315,23.9315,20.3364,0,1.30266,0,7.04618e+07
07/03/2009 16:00,7,3,5,16,0,26.7,76,0,1.35307e+07,3.58432e+07,23.9326,23.9326,23.9326,20.3364,0,1.24563,0,6.73983e+07
07/03/2009 17:00,7,3,5,17,0,26.1,82,0,1.32785e+07,3.55212e+07,23.9362,23.9362,23.9362,20.3364,0,1.21863,0,6.60026e+07
