Date Time,Month,Day,Day of Week,Hour,Minute,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,HeatingElectricity,CoolingElectricity,ElectricityFacility,District Heating Inlet Temperature,District Cooling Inlet Temperature,District Heating Outlet Temperature,District Cooling Outlet Temperature,District Heating Mass Flow Rate,District Cooling Mass Flow Rate,District Heating Hot Water Energy,District Cooling Chilled Water Energy
07/01/2009 06:00,7,1,3,6,0,23.9,94,0,0,1.35334e+07,28.2094,28.2094,28.2094,28.2094,0,0,0,0
07/01/2009 07:00,7,1,3,7,0,25.6,90,0,233509,1.38045e+07,28.23,28.23,28.23,25.4179,0,0.0134813,0,760825
07/01/2009 08:00,7,1,3,8,0,27.8,82,0,423117,1.40291e+07,28.2934,28.2934,28.2934,24.4874,0,0.0259796,0,1.49096e+06
07/01/2009 09:00,7,1,3,9,0,30,67,0,804923,1.44881e+07,28.3714,28.3714,28.3714,24.4874,0,0.0536435,0,3.13513e+06
07/01/2009 10:00,7,1,3,10,0,31.1,61,0,773625,1.44504e+07,28.4107,28.4107,28.4107,24.4874,0,0.0513384,0,3.03066e+06
07/01/2009 11:00,7,1,3,11,0,32.2,62,0,322845,1.39086e+07,28.4225,28.4225,28.4225,24.4874,0,0.0187412,0,1.1097e+06
07/01/2009 12:00,7,1,3,12,0,32.8,60,0,0,1.35334e+07,28.4256,28.4256,28.4256,28.4256,0,0,0,0
07/01/2009 13:00,7,1,3,13,0,32.8,57,0,0,1.35334e+07,28.4256,28.4256,28.4256,28.4256,0,0,0,0
07/01/2009 14:00,7,1,3,14,0,33.9,52,0,0,1.35334e+07,28.4256,28.4256,28.4256,28.4256,0,0,0,0
07/01/2009 15:00,7,1,3,15,0,34.4,49,0,434133,1.40337e+07,28.4322,28.4322,28.4322,24.4874,0,0.0236075,0,1.4018e+06
07/01/2009 16:00,7,1,3,16,0,33.9,52,0,1.11331e+06,1.48474e+07,28.4545,28.4545,28.4545,24.4874,0,0.0714857,0,4.26715e+06
07/01/2009 17:00,7,1,3,17,0,34.4,48,0,1.3008e+06,1.50735e+07,28.4647,28.4647,28.4647,24.4874,0,0.0852654,0,5.10282e+06
07/01/2009 18:00,7,1,3,18,0,31.1,63,0,371337,1.3966e+07,28.4663,28.4663,28.4663,24.4874,0,0.0218251,0,1.30668e+06
07/01/2009 19:00,7,1,3,19,0,30,63,0,0,1.35334e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/01/2009 20:00,7,1,3,20,0,25,94,0,0,1.69052e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/01/2009 21:00,7,1,3,21,0,23.3,94,0,0,1.69052e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/01/2009 22:00,7,1,3,22,0,22.2,97,0,0,1.69052e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/01/2009 23:00,7,1,3,23,0,22.8,94,0,0,1.69052e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 00:00,7,2,4,0,0,22.8,94,0,0,1.69052e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 01:00,7,2,4,1,0,22.8,94,0,0,1.57915e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 02:00,7,2,4,2,0,22.8,94,0,0,1.57915e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 03:00,7,2,4,3,0,22.8,96,0,0,1.57915e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 04:00,7,2,4,4,0,22.2,97,0,0,1.57915e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 05:00,7,2,4,5,0,22.8,96,0,0,1.57915e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 06:00,7,2,4,6,0,22.8,94,0,0,1.35334e+07,28.467,28.467,28.467,28.467,0,0,0,0
07/02/2009 07:00,7,2,4,7,0,24.4,91,0,62428.5,1.36024e+07,28.4688,28.4688,28.4688,26.4772,0,0.00234947,0,140895
