Date Time,Month,Day,Day of Week,Hour,Minute,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,HeatingElectricity,CoolingElectricity,ElectricityFacility,District Heating Inlet Temperature,District Cooling Inlet Temperature,District Heating Outlet Temperature,District Cooling Outlet Temperature,District Heating Mass Flow Rate,District Cooling Mass Flow Rate,District Heating Hot Water Energy,District Cooling Chilled Water Energy
07/02/2009 22:00,7,2,4,22,0,25,84,0,0,1.46818e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/02/2009 23:00,7,2,4,23,0,24.4,88,0,0,1.46818e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 00:00,7,3,5,0,0,23.9,90,0,0,1.46818e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 01:00,7,3,5,1,0,23.9,90,0,0,1.78549e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 02:00,7,3,5,2,0,23.9,94,0,0,1.78549e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 03:00,7,3,5,3,0,23.9,94,0,0,1.78549e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 04:00,7,3,5,4,0,24.4,91,0,0,1.78549e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 05:00,7,3,5,5,0,23.9,94,0,0,1.78549e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 06:00,7,3,5,6,0,23.9,94,0,0,1.73736e+07,18.8896,18.8896,18.8896,18.8896,0,0,0,0
07/03/2009 07:00,7,3,5,7,0,25.6,85,0,1.3223e+07,3.43465e+07,18.6874,18.6874,18.6874,15.0164,0,1.44268,0,8.03565e+07
07/03/2009 08:00,7,3,5,8,0,27.8,77,0,1.86358e+07,4.82549e+07,18.6324,18.6324,18.6324,15.0164,0,2.11281,0,1.15098e+08
07/03/2009 09:00,7,3,5,9,0,29.4,70,0,1.87325e+07,7.25923e+07,18.5411,18.5411,18.5411,15.0164,0,2.1285,0,1.13002e+08
07/03/2009 10:00,7,3,5,10,0,30.6,65,0,1.82125e+07,7.19027e+07,18.4938,18.4938,18.4938,15.0164,0,2.06332,0,1.08031e+08
07/03/2009 11:00,7,3,5,11,0,32.2,58,0,1.70078e+07,7.0291e+07,18.4809,18.4809,18.4809,15.0164,0,1.9074,0,9.94942e+07
07/03/2009 12:00,7,3,5,12,0,32.8,54,0,1.68823e+07,7.01272e+07,18.4684,18.4684,18.4684,15.0164,0,1.89285,0,9.83803e+07
07/03/2009 13:00,7,3,5,13,0,33.3,52,0,1.54706e+07,6.38398e+07,18.4535,18.4535,18.4535,15.0164,0,1.71401,0,8.86994e+07
07/03/2009 14:00,7,3,5,14,0,34.4,51,0,1.61468e+07,6.91522e+07,18.4397,18.4397,18.4397,15.0164,0,1.80079,0,9.28145e+07
07/03/2009 15:00,7,3,5,15,0,32.8,54,0,1.66818e+07,6.98603e+07,18.4426,18.4426,18.4426,15.0164,0,1.86685,0,9.63013e+07
07/03/2009 16:00,7,3,5,16,0,26.7,76,0,1.6275e+07,6.93181e+07,18.4448,18.4448,18.4448,15.0164,0,1.81482,0,9.36786e+07
07/03/2009 17:00,7,3,5,17,0,26.1,82,0,1.60838e+07,6.90631e+07,18.448,18.448,18.448,15.0164,0,1.79003,0,9.24859e+07
07/03/2009 18:00,7,3,5,18,0,27.2,77,0,1.30019e+07,4.7537e+07,18.4481,18.4481,18.4481,15.0164,0,1.40793,0,7.27453e+07
07/03/2009 19:00,7,3,5,19,0,28.3,74,0,0,1.98388e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/03/2009 20:00,7,3,5,20,0,26.7,87,0,0,2.32106e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/03/2009 21:00,7,3,5,21,0,26.1,90,0,0,1.9657e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/03/2009 22:00,7,3,5,22,0,26.7,85,0,0,1.9657e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/03/2009 23:00,7,3,5,23,0,26.1,90,0,0,1.64587e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 00:00,7,4,6,0,0,25.6,90,0,0,1.46818e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 01:00,7,4,6,1,0,26.1,82,0,0,1.78549e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 02:00,7,4,6,2,0,25.6,90,0,0,1.78549e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 03:00,7,4,6,3,0,25,94,0,0,1.78549e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 04:00,7,4,6,4,0,25,94,0,0,1.78549e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 05:00,7,4,6,5,0,24.4,94,0,0,1.78549e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 06:00,7,4,6,6,0,25,94,0,0,1.73736e+07,18.4458,18.4458,18.4458,18.4458,0,0,0,0
07/04/2009 07:00,7,4,6,7,0,26.1,88,0,1.05885e+07,3.09029e+07,18.5819,18.5819,18.5819,15.0164,0,1.1318,0,6.09533e+07
07/04/2009 08:00,7,4,6,8,0,26.1,85,0,1.36144e+07,4.15826e+07,18.5498,18.5498,18.5498,15.0164,0,1.47873,0,7.86945e+07
07/04/2009 09:00,7,4,6,9,0,27.2,79,0,1.54016e+07,6.81512e+07,18.5021,18.5021,18.5021,15.0164,0,1.70212,0,8.93424e+07
